Category code,Category,Staff code,Date
EXC7CU,Academic EXC Curious,DRM,15/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,AM,15/09/2016
EXC7MO,Academic EXC Motivated,AM,15/09/2016
EXC7MO,Academic EXC Motivated,AM,15/09/2016
EXC7IN,Academic EXC Independent,JHP,15/09/2016
EXC7IN,Academic EXC Independent,JHP,15/09/2016
EXC7IN,Academic EXC Independent,JHP,15/09/2016
INCWOR,Incomplete Work,YDU,15/09/2016
EXC7DE,Academic EXC Determined,ERM,15/09/2016
EXC7DE,Academic EXC Determined,ERM,15/09/2016
EXCACT,Co-Curricular EXC General,SMC,15/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,15/09/2016
EXC7MO,Academic EXC Motivated,SLK,15/09/2016
EXC7MO,Academic EXC Motivated,SLK,15/09/2016
INCWOR,Incomplete Work,SLK,15/09/2016
INCWOR,Incomplete Work,SLK,15/09/2016
INCWOR,Incomplete Work,SLK,15/09/2016
INCWOR,Incomplete Work,SLK,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
EXCCUR,Academic EXC General,AWD,15/09/2016
EXC7CR,Academic EXC Creative,AWD,15/09/2016
EXC7MO,Academic EXC Motivated,PMM,15/09/2016
EXC7MO,Academic EXC Motivated,PMM,15/09/2016
EXC7MO,Academic EXC Motivated,PMM,15/09/2016
EXC7MO,Academic EXC Motivated,PMM,15/09/2016
EXCCUR,Academic EXC General,JEA,15/09/2016
EXCCUR,Academic EXC General,JEA,15/09/2016
EXC7CR,Academic EXC Creative,JEA,15/09/2016
EXCCUR,Academic EXC General,JEA,15/09/2016
EXCCUR,Academic EXC General,JEA,15/09/2016
EXC7MO,Academic EXC Motivated,TWE,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,APRD,15/09/2016
INCWOR,Incomplete Work,GSL,15/09/2016
EXC7DE,Academic EXC Determined,KDB,15/09/2016
EXC7DE,Academic EXC Determined,KDB,15/09/2016
EXC7DE,Academic EXC Determined,KDB,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CR,Academic EXC Creative,SP,15/09/2016
EXC7CU,Academic EXC Curious,APRD,15/09/2016
EXC7MO,Academic EXC Motivated,LJA,15/09/2016
EXC7MO,Academic EXC Motivated,LJA,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
INCWOR,Incomplete Work,PWGM,15/09/2016
EXC7DE,Academic EXC Determined,JH,15/09/2016
EXC7DE,Academic EXC Determined,JH,15/09/2016
EXC7DE,Academic EXC Determined,JH,15/09/2016
EXC7DE,Academic EXC Determined,JH,15/09/2016
EXC7DE,Academic EXC Determined,JH,15/09/2016
EXC7CU,Academic EXC Curious,JH,15/09/2016
EXC7IN,Academic EXC Independent,PAW,15/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,LMP,15/09/2016
EXC7MO,Academic EXC Motivated,LERM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
EXCCUR,Academic EXC General,PWGM,15/09/2016
INF,Infraction,CMLK,15/09/2016
INF,Infraction,CMLK,15/09/2016
INF,Infraction,CMLK,15/09/2016
INF,Infraction,CMLK,15/09/2016
EXC7CM,Co-Curricular EXC Motivated,KNC,15/09/2016
INF,Infraction,YDU,15/09/2016
INF,Infraction,YDU,15/09/2016
INF,Infraction,YDU,15/09/2016
EXC7DE,Academic EXC Determined,ARE,15/09/2016
EXC7MO,Academic EXC Motivated,ARE,15/09/2016
EXC7CO,Co-Curricular EXC Open-minded,NT,15/09/2016
INCWOR,Incomplete Work,CMLK,15/09/2016
INCWOR,Incomplete Work,CMLK,15/09/2016
INCWOR,Incomplete Work,CMLK,15/09/2016
INCWOR,Incomplete Work,CMLK,15/09/2016
INCWOR,Incomplete Work,CMLK,15/09/2016
INCWOR,Incomplete Work,CMLK,15/09/2016
EXC7IN,Academic EXC Independent,CMLK,15/09/2016
EXC7IN,Academic EXC Independent,CMLK,15/09/2016
EXC7DE,Academic EXC Determined,ERM,15/09/2016
EXC7DE,Academic EXC Determined,ERM,15/09/2016
EXC7DE,Academic EXC Determined,ERM,15/09/2016
EXC7CR,Academic EXC Creative,DJB,15/09/2016
EXC7CR,Academic EXC Creative,DJB,15/09/2016
EXC7CR,Academic EXC Creative,DJB,15/09/2016
EXC7CR,Academic EXC Creative,DJB,15/09/2016
INCWOR,Incomplete Work,ERM,15/09/2016
INCWOR,Incomplete Work,ERM,15/09/2016
INCWOR,Incomplete Work,ERM,15/09/2016
EXC7DE,Academic EXC Determined,SP,15/09/2016
EXC7DE,Academic EXC Determined,SP,15/09/2016
EXC7DE,Academic EXC Determined,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
INCWOR,Incomplete Work,SP,15/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,AH,15/09/2016
EXC7MO,Academic EXC Motivated,JKC,15/09/2016
EXC7MO,Academic EXC Motivated,JKC,15/09/2016
EXC7MO,Academic EXC Motivated,JKC,15/09/2016
EXC7MO,Academic EXC Motivated,JKC,15/09/2016
EXC7MO,Academic EXC Motivated,JKC,15/09/2016
EXC7RE,Academic EXC Reflective,JKC,15/09/2016
INCWOR,Incomplete Work,TW,15/09/2016
INCWOR,Incomplete Work,TW,15/09/2016
INCWOR,Incomplete Work,TW,15/09/2016
INCWOR,Incomplete Work,TW,15/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,15/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,15/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,15/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,15/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,15/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,15/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,15/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,15/09/2016
EXC7MO,Academic EXC Motivated,YDU,15/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,AWD,15/09/2016
EXC7MO,Academic EXC Motivated,LJC,15/09/2016
EXC7MO,Academic EXC Motivated,LJC,15/09/2016
EXC7MO,Academic EXC Motivated,LJC,15/09/2016
EXC7MO,Academic EXC Motivated,LJC,15/09/2016
EXC7DE,Academic EXC Determined,JR,15/09/2016
EXC7DE,Academic EXC Determined,JR,15/09/2016
EXC7DE,Academic EXC Determined,JR,15/09/2016
EXC7DE,Academic EXC Determined,JR,15/09/2016
EXC7DE,Academic EXC Determined,JR,15/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,APRD,15/09/2016
EXC7MO,Academic EXC Motivated,APRD,15/09/2016
EXC7CD,Co-Curricular EXC Determined,AGSD,15/09/2016
EXC7IN,Academic EXC Independent,DJPS,16/09/2016
EXC7IN,Academic EXC Independent,DJPS,16/09/2016
EXC7IN,Academic EXC Independent,DJPS,16/09/2016
EXCACT,Co-Curricular EXC General,ARE,16/09/2016
INCWOR,Incomplete Work,DJPS,16/09/2016
EXC7RE,Academic EXC Reflective,ARE,16/09/2016
EXC7DE,Academic EXC Determined,ARE,16/09/2016
EXC7IN,Academic EXC Independent,ARE,16/09/2016
INCWOR,Incomplete Work,RD,16/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,LMP,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
INCWOR,Incomplete Work,PWGM,16/09/2016
INCWOR,Incomplete Work,PWGM,16/09/2016
INCWOR,Incomplete Work,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
EXCCUR,Academic EXC General,PWGM,16/09/2016
INCWOR,Incomplete Work,PWGM,16/09/2016
INCWOR,Incomplete Work,JEA,16/09/2016
INCWOR,Incomplete Work,BJW,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CT,Co-Curricular EXC Creative,SLK,16/09/2016
EXC7CO,Co-Curricular EXC Open-minded,SLK,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7MO,Academic EXC Motivated,JKC,16/09/2016
EXC7MO,Academic EXC Motivated,JKC,16/09/2016
EXC7MO,Academic EXC Motivated,JKC,16/09/2016
EXC7MO,Academic EXC Motivated,JKC,16/09/2016
INCWOR,Incomplete Work,ERM,16/09/2016
EXC7IN,Academic EXC Independent,ARE,16/09/2016
EXC7MO,Academic EXC Motivated,PMM,16/09/2016
EXC7MO,Academic EXC Motivated,PMM,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,AWD,16/09/2016
EXC7IN,Academic EXC Independent,TBB,16/09/2016
EXC7IN,Academic EXC Independent,TBB,16/09/2016
EXC7IN,Academic EXC Independent,TBB,16/09/2016
EXC7IN,Academic EXC Independent,TBB,16/09/2016
EXC7IN,Academic EXC Independent,TBB,16/09/2016
EXC7IN,Academic EXC Independent,TBB,16/09/2016
INF,Infraction,JR,16/09/2016
EXC7DE,Academic EXC Determined,ARE,16/09/2016
EXC7CR,Academic EXC Creative,ARE,16/09/2016
EXC7MO,Academic EXC Motivated,ARE,16/09/2016
EXC7DE,Academic EXC Determined,LJC,16/09/2016
EXC7DE,Academic EXC Determined,DJPS,16/09/2016
EXC7DE,Academic EXC Determined,JKC,16/09/2016
EXC7CR,Academic EXC Creative,DRM,16/09/2016
EXC7DE,Academic EXC Determined,DRM,16/09/2016
INCWOR,Incomplete Work,RMDJ,16/09/2016
INCWOR,Incomplete Work,RMDJ,16/09/2016
EXC7MO,Academic EXC Motivated,HG,16/09/2016
EXC7MO,Academic EXC Motivated,HG,16/09/2016
EXC7MO,Academic EXC Motivated,HG,16/09/2016
EXC7MO,Academic EXC Motivated,PSJ,16/09/2016
EXC7MO,Academic EXC Motivated,PSJ,16/09/2016
EXC7CV,Co-Curricular EXC Reflective,JHP,16/09/2016
EXC7MO,Academic EXC Motivated,JHP,16/09/2016
EXC7MO,Academic EXC Motivated,JHP,16/09/2016
EXC7MO,Academic EXC Motivated,JHP,16/09/2016
EXC7MO,Academic EXC Motivated,JHP,16/09/2016
EXC7MO,Academic EXC Motivated,JHP,16/09/2016
EXC7MO,Academic EXC Motivated,JHP,16/09/2016
EXCCUR,Academic EXC General,RD,16/09/2016
INCWOR,Incomplete Work,ARE,16/09/2016
EXCCUR,Academic EXC General,RD,16/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,LMP,16/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,LMP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SP,16/09/2016
EXC7CR,Academic EXC Creative,SLK,16/09/2016
EXC7CR,Academic EXC Creative,SLK,16/09/2016
INCWOR,Incomplete Work,SLK,16/09/2016
INCWOR,Incomplete Work,SLK,16/09/2016
INCWOR,Incomplete Work,SLK,16/09/2016
INCWOR,Incomplete Work,SLK,16/09/2016
INCWOR,Incomplete Work,SLK,16/09/2016
INCWOR,Incomplete Work,SLK,16/09/2016
INCWOR,Incomplete Work,SLK,16/09/2016
INCWOR,Incomplete Work,SLK,16/09/2016
INF,Infraction,DJT,16/09/2016
EXC7CU,Academic EXC Curious,JEA,16/09/2016
EXCCUR,Academic EXC General,JEA,16/09/2016
EXC7DE,Academic EXC Determined,JEA,16/09/2016
EXC7DE,Academic EXC Determined,JEA,16/09/2016
EXC7MO,Academic EXC Motivated,JEA,16/09/2016
EXC7DE,Academic EXC Determined,JEA,16/09/2016
EXCCUR,Academic EXC General,CEA,16/09/2016
EXCCUR,Academic EXC General,CEA,16/09/2016
EXC7CR,Academic EXC Creative,KDB,16/09/2016
EXC7CR,Academic EXC Creative,KDB,16/09/2016
INCWOR,Incomplete Work,KDB,16/09/2016
INCWOR,Incomplete Work,KDB,16/09/2016
EXC7DE,Academic EXC Determined,JKC,16/09/2016
EXC7CU,Academic EXC Curious,JKC,16/09/2016
EXC7CU,Academic EXC Curious,JKC,16/09/2016
EXC7CU,Academic EXC Curious,JKC,16/09/2016
INCWOR,Incomplete Work,PMM,16/09/2016
INCWOR,Incomplete Work,PMM,16/09/2016
INCWOR,Incomplete Work,PMM,16/09/2016
INCWOR,Incomplete Work,PMM,16/09/2016
INCWOR,Incomplete Work,PMM,16/09/2016
EXC7CU,Academic EXC Curious,JKC,16/09/2016
EXCCUR,Academic EXC General,PMM,16/09/2016
EXCCUR,Academic EXC General,PMM,16/09/2016
INCWOR,Incomplete Work,APRD,16/09/2016
INCWOR,Incomplete Work,APRD,16/09/2016
EXC7MO,Academic EXC Motivated,APRD,16/09/2016
EXC7MO,Academic EXC Motivated,APRD,16/09/2016
EXC7MO,Academic EXC Motivated,APRD,16/09/2016
EXC7MO,Academic EXC Motivated,APRD,16/09/2016
INF,Infraction,SS,16/09/2016
EXC7DE,Academic EXC Determined,AJM,17/09/2016
EXC7DE,Academic EXC Determined,AJM,17/09/2016
EXC7DE,Academic EXC Determined,AJM,17/09/2016
EXC7IN,Academic EXC Independent,AJM,17/09/2016
EXC7IN,Academic EXC Independent,AJM,17/09/2016
EXC7MO,Academic EXC Motivated,JHP,18/09/2016
EXC7MO,Academic EXC Motivated,JHP,18/09/2016
EXC7MO,Academic EXC Motivated,JHP,18/09/2016
EXC7MO,Academic EXC Motivated,JHP,18/09/2016
EXC7MO,Academic EXC Motivated,JHP,19/09/2016
EXC7MO,Academic EXC Motivated,JHP,19/09/2016
EXC7MO,Academic EXC Motivated,JHP,19/09/2016
EXC7MO,Academic EXC Motivated,JHP,19/09/2016
EXC7IN,Academic EXC Independent,LJA,19/09/2016
EXC7IN,Academic EXC Independent,LJA,19/09/2016
INCWOR,Incomplete Work,APRD,19/09/2016
INCWOR,Incomplete Work,APRD,19/09/2016
EXC7RE,Academic EXC Reflective,APRD,19/09/2016
EXC7RE,Academic EXC Reflective,APRD,19/09/2016
EXC7RE,Academic EXC Reflective,APRD,19/09/2016
INCWOR,Incomplete Work,JLP,19/09/2016
INCWOR,Incomplete Work,JLP,19/09/2016
EXC7CD,Co-Curricular EXC Determined,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,SP,20/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,SP,20/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,SP,20/09/2016
EXC7IN,Academic EXC Independent,RME,20/09/2016
EXC7CR,Academic EXC Creative,CMLK,20/09/2016
INF,Infraction,CMLK,20/09/2016
EXC7CR,Academic EXC Creative,CMLK,20/09/2016
INF,Infraction,CMLK,20/09/2016
EXC7DE,Academic EXC Determined,DJPS,20/09/2016
EXC7DE,Academic EXC Determined,DJPS,20/09/2016
EXC7DE,Academic EXC Determined,DJPS,20/09/2016
EXC7DE,Academic EXC Determined,DJPS,20/09/2016
EXC7DE,Academic EXC Determined,DJPS,20/09/2016
EXC7DE,Academic EXC Determined,DJPS,20/09/2016
EXC7RE,Academic EXC Reflective,AH,20/09/2016
EXC7RE,Academic EXC Reflective,AH,20/09/2016
EXC7MO,Academic EXC Motivated,APRD,20/09/2016
EXC7MO,Academic EXC Motivated,APRD,20/09/2016
EXC7MO,Academic EXC Motivated,APRD,20/09/2016
EXC7CR,Academic EXC Creative,DRM,20/09/2016
EXC7CR,Academic EXC Creative,DRM,20/09/2016
EXC7CR,Academic EXC Creative,DRM,20/09/2016
EXC7CR,Academic EXC Creative,DRM,20/09/2016
EXC7CR,Academic EXC Creative,DRM,20/09/2016
EXC7OP,Academic EXC Open-minded,DRM,20/09/2016
EXC7OP,Academic EXC Open-minded,DRM,20/09/2016
INCWOR,Incomplete Work,SLK,20/09/2016
INCWOR,Incomplete Work,SLK,20/09/2016
INCWOR,Incomplete Work,SLK,20/09/2016
INCWOR,Incomplete Work,SLK,20/09/2016
EXC7DE,Academic EXC Determined,SLK,20/09/2016
INCWOR,Incomplete Work,SLK,20/09/2016
INCWOR,Incomplete Work,PSJ,20/09/2016
INCWOR,Incomplete Work,PSJ,20/09/2016
INCWOR,Incomplete Work,PSJ,20/09/2016
INCWOR,Incomplete Work,PSJ,20/09/2016
INCWOR,Incomplete Work,PSJ,20/09/2016
INCWOR,Incomplete Work,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXCCUR,Academic EXC General,PSJ,20/09/2016
EXC7CU,Academic EXC Curious,CEA,20/09/2016
EXCCUR,Academic EXC General,CEA,20/09/2016
INCWOR,Incomplete Work,PMM,20/09/2016
INCWOR,Incomplete Work,PMM,20/09/2016
EXC7MO,Academic EXC Motivated,GSL,20/09/2016
INF,Infraction,MJM,20/09/2016
INF,Infraction,RD,20/09/2016
INCWOR,Incomplete Work,RMDJ,20/09/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,JAMT,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
INCWOR,Incomplete Work,DJC,20/09/2016
INF,Infraction,RD,20/09/2016
INF,Infraction,RD,20/09/2016
EXC7CD,Co-Curricular EXC Determined,NJB,20/09/2016
EXC7MO,Academic EXC Motivated,CMLK,20/09/2016
EXC7MO,Academic EXC Motivated,CMLK,20/09/2016
EXC7CM,Co-Curricular EXC Motivated,NJB,20/09/2016
EXC7CD,Co-Curricular EXC Determined,NJB,20/09/2016
EXC7CR,Academic EXC Creative,HG,20/09/2016
EXC7CD,Co-Curricular EXC Determined,NJB,20/09/2016
EXC7CD,Co-Curricular EXC Determined,NJB,20/09/2016
EXC7CR,Academic EXC Creative,SP,20/09/2016
EXC7IN,Academic EXC Independent,DRM,20/09/2016
EXC7IN,Academic EXC Independent,DRM,20/09/2016
EXC7CR,Academic EXC Creative,SP,20/09/2016
EXC7CR,Academic EXC Creative,SP,20/09/2016
EXC7CR,Academic EXC Creative,SP,20/09/2016
EXC7CR,Academic EXC Creative,SP,20/09/2016
EXC7IN,Academic EXC Independent,DRM,20/09/2016
EXC7MO,Academic EXC Motivated,JHP,20/09/2016
EXC7MO,Academic EXC Motivated,JHP,20/09/2016
EXC7MO,Academic EXC Motivated,JHP,20/09/2016
EXC7MO,Academic EXC Motivated,JHP,20/09/2016
EXC7IN,Academic EXC Independent,DRM,20/09/2016
EXC7RE,Academic EXC Reflective,ERM,20/09/2016
EXC7DE,Academic EXC Determined,PAW,20/09/2016
INCWOR,Incomplete Work,PMM,20/09/2016
INCWOR,Incomplete Work,PMM,20/09/2016
INCWOR,Incomplete Work,PMM,20/09/2016
EXC7CU,Academic EXC Curious,DRM,20/09/2016
EXC7CU,Academic EXC Curious,DRM,20/09/2016
EXC7CU,Academic EXC Curious,DRM,20/09/2016
INCWOR,Incomplete Work,HG,20/09/2016
INCWOR,Incomplete Work,HG,20/09/2016
INCWOR,Incomplete Work,HG,20/09/2016
INCWOR,Incomplete Work,HG,20/09/2016
INCWOR,Incomplete Work,HG,20/09/2016
INCWOR,Incomplete Work,HG,20/09/2016
INCWOR,Incomplete Work,HG,20/09/2016
EXC7IN,Academic EXC Independent,CMLK,20/09/2016
EXC7IN,Academic EXC Independent,CMLK,20/09/2016
INCWOR,Incomplete Work,PAW,20/09/2016
INCWOR,Incomplete Work,PMM,20/09/2016
EXCCUR,Academic EXC General,PMM,20/09/2016
EXCCUR,Academic EXC General,PMM,20/09/2016
EXCCUR,Academic EXC General,PMM,20/09/2016
EXCCUR,Academic EXC General,PMM,20/09/2016
EXCCUR,Academic EXC General,PMM,20/09/2016
EXC7DE,Academic EXC Determined,JEA,20/09/2016
EXC7DE,Academic EXC Determined,JEA,20/09/2016
EXC7DE,Academic EXC Determined,JEA,20/09/2016
EXC7IN,Academic EXC Independent,PAW,20/09/2016
EXC7MO,Academic EXC Motivated,AMD,20/09/2016
EXC7MO,Academic EXC Motivated,JR,20/09/2016
EXC7MO,Academic EXC Motivated,JR,20/09/2016
EXC7DE,Academic EXC Determined,JR,20/09/2016
EXC7MO,Academic EXC Motivated,JR,20/09/2016
EXC7MO,Academic EXC Motivated,JR,20/09/2016
EXC7MO,Academic EXC Motivated,JR,20/09/2016
INF,Infraction,JR,20/09/2016
EXC7MO,Academic EXC Motivated,ECH,20/09/2016
EXC7MO,Academic EXC Motivated,ECH,20/09/2016
EXC7MO,Academic EXC Motivated,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CR,Academic EXC Creative,ECH,20/09/2016
EXC7CD,Co-Curricular EXC Determined,MJM,20/09/2016
EXCCUR,Academic EXC General,MJM,20/09/2016
INCWOR,Incomplete Work,ADD,20/09/2016
INCWOR,Incomplete Work,ADD,20/09/2016
INF,Infraction,YDU,20/09/2016
INCWOR,Incomplete Work,ADD,20/09/2016
INCWOR,Incomplete Work,ADD,20/09/2016
INCWOR,Incomplete Work,ADD,20/09/2016
INCWOR,Incomplete Work,SLK,20/09/2016
EXC7CR,Academic EXC Creative,SLK,20/09/2016
INCWOR,Incomplete Work,SLK,20/09/2016
EXC7DE,Academic EXC Determined,ARE,20/09/2016
EXC7DE,Academic EXC Determined,ARE,20/09/2016
EXC7DE,Academic EXC Determined,ARE,20/09/2016
EXC7DE,Academic EXC Determined,ARE,20/09/2016
EXC7DE,Academic EXC Determined,ARE,20/09/2016
EXC7MO,Academic EXC Motivated,ARE,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7IN,Academic EXC Independent,JH,20/09/2016
EXC7MO,Academic EXC Motivated,PSJ,20/09/2016
INCWOR,Incomplete Work,BJW,20/09/2016
INCWOR,Incomplete Work,JEA,20/09/2016
INCWOR,Incomplete Work,JEA,20/09/2016
EXC7DE,Academic EXC Determined,APRD,20/09/2016
EXC7DE,Academic EXC Determined,APRD,20/09/2016
EXC7DE,Academic EXC Determined,APRD,20/09/2016
EXC7DE,Academic EXC Determined,APRD,20/09/2016
EXC7IN,Academic EXC Independent,APRD,20/09/2016
